text,category,sentiment
máy oke,Other,positive
máy ổn hình_như mất áp í,Other,positive
"máy chiến game cực ngon , không nhiệt , ăn_đứt máy chạy 6x độ ổn_định . móp nhẹ lưng ổn , thả chìm ngon_lành . bắt wifi hơi yếu tí , sóng 4g khoẻ . mua shop hên xui : hốt docomo andr 8 , dính sống andr 6 .",Model,negative
"sản_phẩm tuyệt nha . a chủ shop tư_vấn nhiệt_tình , tội rep hơi . pin tận 100 % máy zin 100 % . tiền",Genuineness,positive
"giao hàng , điện_thoại tốt , chế_độ màn_hình to",Ship,positive
ưu : sản_phẩm ful box . đẹp tuyệt . khuyết : giao hàng trễ hẹn .,Model,positive
"giao hàng cực hôm 11 / 1 hẹn giao hôm 16 / 11 . hôm không điện liên_tục tổng_đài , mãi 18 ship đi 20 . máy ổn , nguyên niêm_phong hàng chậm",Model,positive
"vọc máy 1 tí máy nóng , nóng lưng pin . hình_thức ổn",Performance,negative
sản_phẩm nguyên hộp chưa bóc_tem máy dán màng hình sẵn check mã hàng hãng đăng_kí thẻ bảo_hành chưa kiếm coi s giao hàng tương_đối t3 t5 giao giá ổn một siêu phẩm tầm trung cám_ơn tiki phân_phối sản_phẩm kì hài_lòng,Model,positive
"tiki đóng hàng chán . điện_thoại hộp không , không xốp không bọc chống đập . cuộn tờ giấy bìa mỏng như lá lúa . không hài_lòng",Ship,negative
"máy ổn , đóng_gói kỹ , shop lịch_sự chu_đáo , đợi unlock : )",Service,positive
máy đẹp chất_lượng cực_kì kì hài_lòng,Model,positive
"tiki giao hàng siêu . điện_thoại siêu sướng , khoản chụp hình đẹp iphone gấp vạn . mua tiki rẻ store lắm hàng siêu",Price,positive
sạc không như quảng_cáo mất 2h30 sạc xong . hy_vọng sửa nội_dung sạc thành sạc . hàng,Other,positive
"hàng hãng , giá tốt",Genuineness,positive
0 đánh 0 . 1 tiki . dịch_vụ giao hàng chăm_sóc khách_hàng chuyên_nghiệp tôn_trọng khách_hàng . không hài_lòng,Ship,negative
"máy đẹp chất_lượng tốt , giá_cả hợp_lý shop phục_vụ tốt nhiệt_tình , chế_độ bảo_hành rõ_ràng , hài_lòng lắm , 5",Service,positive
"ưu_điểm : loại giao hàng . trời mưa giao đúng hẹn , không ướt hư_hỏng . điện_thoại đẹp . đẹp dòng android xài . hiệu chưa không . tạm_thời mượt_mà . camera đẹp hiển_thị tốt . vui chỗ cảm_ứng vân dời đúng chỗ . nhược_điểm : mẫu màu đen vân case tốt",Configuration,positive
hàng oke,Other,positive
"sản_phẩm tốt , hàng chuẩn shop , cầm chảnh , ứng_dụng hoạt_động êm_ái , màn_hình màu_sắc_đẹp , cảm_ứng nhạy , camera sắt ổn_định mạng lướt web mượt , hoàn_hảo , giá_cả hợp_lý , hài_lòng vừa_ý , shop giao hàng đúng như quảng_cáo",Price,positive
"shop uy_tín giao hàng đúng hẹn , chất_lượng máy tốt , đúng như shop quảng_cáo , giá_cả hợp_lý , chức_năng máy hoạt_động ổn_định , nhân_viên hàng tâm khách_hàng , chế_độ hậu_mãi rõ_ràng , an_tâm sản_phẩm ủng_hộ shop ,",Performance,positive
"trầy màn_hình , máy bóc",Service,negative
"sản_phẩm tiki giao hàng , chất_lượng tốt , hàng fpt , giá rẻ , nhiệt kì hài_lòng",Price,positive
"nguyên niêm_phong , nguyên tem , kích_hoạt bảo_hành điện_tử hàng cực bọc vô_cùng chắn đặt_hàng shop liên_hệ nhắn , lưu_ý rỏ đồng_ý shop mal 7 test máy . dịp mua , không khuyến_mãi không ?",Service,positive
"shop nhiệt_tình , giao hàng , phân_loại đúng , giá ok , hài_lòng",Service,positive
"điện_thoại zin nguyên , bao_bọc cẩn_thận , chất_lượng tốt , hình_ảnh đẹp hợp_lý , . nhân_viên tư_vấn nhiệt_tình . vui_vẻ chuyên_nghiệp , hài_lòng . bình_chọn 5 shop .",Ship,positive
"đẹp lắm , sản_phẩm đúng như shop quảng_cáo cấu_hình mạnh_mẽ , màu_sắc_đẹp , pin trâu_bò , sạc cực_kỳ , chức_năng cơ_bản hoạt_động ổn_định shop giao hàng uy_tín , ... đúng hẹn , chế_độ bảo_hành rõ_ràng an_tâm sản_phẩm nênmua",Ship,positive
"mua 2 1 đen , 1 xanh . bình_thường màu đen nóng bừng_bừng tắt . thử pin không pin máy . 3 vứt màu đen hỏng . buồn ! giao_hành gói oke",Configuration,negative
"hàng oke mong_đợi , shop gửi kèm phụ_kiện oke shop",Accessories,positive
"đúng như shop quảng_bá , sản_phẩm đẹp , chất_lượng không chê , hoàn_thiện , shop uy_tín giao hàng đúng hẹn sản_phẩm đúng hàng hãng , hài_lòng vừa_ý , an_tâm sản_phẩm shop shopee , shop 5",Service,positive
tuyệt,Other,positive
"điện_thoại nguyên seal , phụ_kiện : cáp sạc , ốp lưng , tai_nghe , sim 1 tuần , máy ok , màn_hình đẹp , tầm giá hài_lòng trải nghiệm máy ( màn_hình full , camera pop - up ) máy trôi hạn bảo_hành , liên_hệ tiki giải_đáp rõ_ràng ( mặc_định_tính bảo_hành máy ) giao hàng tối 5 7 hàng",Genuineness,positive
"máy đẹp , shop đúng hẹn giao hàng , chất_lượng đúng như quảng_cáo , ứng_dụng hoạt_động tốt , màn_hình cảm_ứng nhạy , wifi ổn_định , chụp hình sắc nét , hài_lòng lắm shop , giới_thiệu bạn_bè người_thân ủng_hộ shop , chúc shop đắt",Performance,positive
"shop uy_tín , giao hàng đúng hẹn , máy chất_lượng đúng quảng_cáo , phong_cách làm_việc chuyên_nghiệp , máy đẹp , chức_năng chạy mạnh , màu_sắc màn_hình , hài_lòng , ủng_hộ shop , một",Configuration,positive
"máy đẹp , bề_ngoài 99 % , cảm_ứng nhạy màn_hình màu_sắc đẹp , ứng_dụng chạy êm mượt , bắt wifi mạnh , game lướt web phim oke , vừa_lòng , shop giao hàng đúng như quảng_cáo , giới_thiệu bạn_bè người_thân ủng_hộ shop , shop 5 .",Configuration,positive
"máy_đẹp , cấu_hình mạnh , game lướt web đều mượt , shop giao hàng đúng như quảng_cáo , giới_thiệu người_thân bạn_bè ủng_hộ shop ... chi mua hàng shop . 5 *",Performance,positive
"màu vàng shop màu hồng . điện_thoại trầy , hơi buồn xí",Ship,negative
"hàng au . máy áp , hình_thức 98 - 99 % . màn phản_quang nhẹ , khởi_động máy báo : ’ thiết_bị hỏng , máy hoạt_động không đúng không_thể tin_cậy ‘ hơi khó_chịu tý . cơ_bản máy hoạt_động ổn_định , 5h , không nóng . mua 3 shop đều hài_lòng giá + cl .",Genuineness,positive
"sản_phẩm tốt , chất_lượng đúng như shop quảng_bá , chức_năng hoạt_động tốt ổn_định , màu_sắc rực_rỡ , cảm_ứng nhạy lướt êm_ái , pin vừa_ý hài_lòng sản_phẩm chị_em an_tâm sản_phẩm shop",Performance,positive
", sản_phẩm shopee , chất_lượng máy tốt , hình_thức đẹp , chức_năng hoạt_động ổn_định , màn_hình màu_sắc rực_rỡ như mong_đợi , tiên mua hàng shope đồng_tiền bát gạo , giới_thiệu shope bạn_bè người_thân ủng_hộ , 👍",Price,positive
"máy đẹp , chất_lượng như shop quảng_cáo , test chức_năng đều hoạt_động tốt , màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , cầm đầm chảnh , shop uy_tín , giao hàng đúng hẹn , nhân_viên phục_vụ tốt , hài_lòng lắm , ủng_hộ sản_phẩm shop ,",Model,positive
"điện_thoại zin nguyên , bao_bọc cẩn_thận , chất_lượng tốt , hình_ảnh đẹp hợp_lý , . nhân_viên tư_vấn nhiệt_tình . vui_vẻ chuyên_nghiệp , hài_lòng . bình_chọn 5 shop .",Price,positive
"máy đẹp lắm , ứng_dụng cơ_bản hoạt_động tốt , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , camera chụp ảnh đẹp nét , sản_phẩm hoàn_thiện , giá_cả hợp_lý , vừa_ý lắm , shop uy_tín giao hàng chất_lượng đúng như quảng_cáo , 5 shop , ủng_hộ shop .",Price,positive
"giao hàng siêu , máy nhẹ , màu gold đẹp nha , mua người_lớn cấu_hình đủ tốt . kì hài_lòng",Model,positive
"chuẩn nha anh_em , shop giao hàng hẹn , chất_lượng máy tốt , máy đẹp cấu_hình ổn_định , chức_năng chạy mượt , màn_hình cảm_ứng nhạy , màu_sắc_đẹp như mong_đợi , chiến game sướng , pin trâu , hài_lòng vừa_ý , shop 10 chất_lượng phong_cách phục_vụ",Service,positive
máy báo ram 6gp chạy đẹp,Performance,negative
"mua hàng hôm 16 / 2 , 20 / 2 . máy , ốp hươu đẹp . màu đỏ đun đẹp . thao_tác máy dễ_dàng ( bao_gồm copy truyện máy ) . khuyên mua trang_chủ amazon đăng_ký tài_khoản . tiết_kiệm pin bật",Model,positive
ghi họp kim nhôm nhung sắt . lừa khách_hàng . không xứng_đáng_giá tiền không hài_lòng,Configuration,negative
"thiết_kế đẹp , hiệu_năng tốt , dịch_vụ bảo_hành tuyệt_vời hãng mua trung_tâm bảo_hành , giá hời mua sp đóng_gói cẩn_thận , giao hàng dự_kiến . sp bao_gồm dt , ốp lưng , nghe , củ sạc , cáp vọng hữu ít mn ! kì hài_lòng",Accessories,positive
"sản_phẩm tốt , giá ok shop mik ủng_hộ .",Price,positive
"đóng_gói cẩn_thận , máy bắt_mắt , hàng xong nhắn bảo_hành yên_tâm mua sản_phẩm hãng giá cực ưu_đãi nha_🥰",Model,positive
"cảm_ứng đơ , loạn cảm_ứng , pin sụt thông_số đầu định từ_chối hàng nghĩ_ngợi tiki , lỗi xác xuất , không ngờ lỗi . bồn ! giá mua thế_giới di_động đổi loại máy hài_lòng",Configuration,negative
"review 1 trừ ok : 1 tính_năng hay_ho : pop up , emoji , . trừ chưa vừa_lòng : + camera không chụp nét , không chụp chuyển_động , màu_sắc không chân_thực lắm , chụp zoom vỡ , q chụp ban_đêm oke pin hao wf , giật lag , vân không nhạy , tai_nghe chất_lượng tệ , chất_liệu rẻ_tiền , không nhét tai nghe , rớt quài . dây sạc không gắn cục sạc quên đem cục sạc chủ loa , chất_lượng âm_thanh không tai ước cảm_biến vân lưng tiện 7 / 10 - giá rẻ",Performance,negative
"máy thiết_kế samsung mtb tầm giá , lướt web , phim , ổn , nhu_cầu . màn_hình máy không đẹp như ipad , lướt hơi đau mắt xét giá_cả đủ tính_năng android 9.0 ổn bảng đẹp tầm giá",Price,positive
"wifi yếu , loa hơi rè . hài_lòng",Accessories,negative
hàng 99.99 % vết xước,Model,negative
điện_thoại đẹp lắm . shop đóng_góp . đều tốt 👍,Model,positive
chất_lượng sản_phẩm tốt máy đẹp loa to màn_hình hơi đơ,Configuration,negative
nút home vẻ hơi trục_trặc đều ok . máy đẹp . chủ shop tư_vấn nhiệt_tình,Service,positive
ok giá tiền . giao hàng . pin khoẻ . màu không đẹp như ảnh,Ship,positive
sản_phẩm tốt túi_tiền,Price,positive
"giao hàng , hàng nguyên seal . giá_cả hợp_lý thị_trường_kì hài_lòng",Model,positive
"đẹp . giao hàng dự_kiến . tặng kèm củ sạc . mini không kỳ_vọng như máy pro , giá ổn trả_góp 0 % oke",Price,positive
"shop , điện_thoại đẹp , hàng xong test máy sản_phẩm chuẩn , ứng_dụng chạy êm_ru , pin trâu lắm . đặc tặng người_thân shop giảm_giá minh . duyệt 5 shop dễ_thương . 👍",Performance,positive
"đẹp , chuẩn , shop giao hàng ok , chất_lượng tốt , ứng_dụng chạy mượt không lỗi , màn_hình chụp ảnh sắt nét , pin trâu . hài_lòng , chuẩn .",Performance,positive
"máy đẹp , hãng , đầy_đủ phụ_kiện , cảm_ứng nhạy , màn_hình sắc nét , camera chụp hình đẹp , giá_cả hợp_lý túi_tiền . vừa_ý . ủng_hộ shop đơn hàng",Genuineness,positive
máy ! ko trầy_xước ! màn_hình một vệt trắng ! ok ! máy !,Model,positive
"máy màn_hình lớn . âm_thanh nghe hơi rè , máy hơi chậm , giá .",Configuration,negative
"giao hàng , đóng_gói kĩ , sản_phẩm hãng , mượt , chụp ảnh đẹp , tiền tốt",Ship,positive
giao hàng cực . máy nguyên seal . 5 tiki giá rẻ shop . hãng giá tốt,Service,positive
"shop giao hàng đúng hẹn , máy đẹp màu_sắc rực_rỡ màn_hình đẹp , âm_thanh , cấu_hình mạnh_mẽ wifi ổn mạng game lướt web phim đều mượt , camera sắt nét chụp ảnh cực đẹp , giá_cả hợp_lý tầm , hài_lòng lắm shop , anh_em an_tâm sản_phẩm shop ,",Performance,positive
ship hàng đợt hơi kì hài_lòng,Ship,negative
"shop giao hàng chất_lượng tốt , test ứng_dụng hoạt_động ổn_định , màn_hình màu_sắc rực_rỡ như mong_đợi , cảm_ứng nhạy , chụp hình đẹp , đều hài_lòng vừa_ý , shop uy_tín , giao hàng đúng như quảng_cáo , ủng_hộ 10 chất_lượng shop ,",Performance,positive
sản_phẩm_chất_lượng tốt tầm giá . ủng_hộ hàng việt nha,Other,positive
giá tốt điện_thoại ngon ổn_định nguyên đai nguyên kiện không bảo_hành kích_hoạt kì hài_lòng,Price,positive
"hài_lòng sản_phẩm shop , máy đẹp , hoạt_động ổn_định , cấu_hình mạnh , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ như mong_đợi , shop giao hàng đúng hẹn , chất_lượng đúng như quảng_bá , đồng_tiền , shop",Model,positive
"chuẩn , máy đẹp lắm , ngoại_hình bắt_mắt , cầm đầm , chức_năng ổn_định , ứng_dụng hoạt_động tốt , pin trâu_bò nha anh_em , shop làm_ăn oke , nhân_viên tư_vấn nhiệt_tình , an_tâm sản_phẩm shop , mua ,",Model,positive
"camera oke lắm nha , hình_ảnh video cung_cấp không hề miếng giả trân nhó 😙",Configuration,positive
hàng nguyên seal . đóng_gói cẩn_thận . 5 .,Ship,positive
"điện_thoại mất 3g , khởi_động hài_lòng",Performance,negative
"hài_lòng sp , giao hàng kì hài_lòng",Ship,positive
chuẩn_a51 . 3 5 . tiki hộp ghê 3 hộp điện_thoại . nguyên đai nguyên kiện . không actived bảo_hành điện_thoại long_lanh . đúng không mấy anh_em phiên_bản tq bữa mua real oppo xiaomi mua hối_hận . giá_cả ngang chạy mượt hẳn . kì hài_lòng,Ship,positive
"sản_phẩm hãng , giao đúng màu , giá hợp_lý , giao hàng chậm . web thông_tin : "" điện_thoại_vivo y30i trừ hàng hãng "" , sản_phẩm "" vivo y30i hãng "" . điều_chỉnh thông_tin web đúng sản_phẩm . thoại vivo y30i",Model,positive
"đúng như anh_em giới_thiệu , shop giao hàng ok , , máy đẹp , màn_hình màu_sắc rực_rỡ , cảm_ứng êm_ái , ứng_dụng hoạt_động chuẩn , camera sắt nét , loa lớn âm_thanh nghe rõ_ràng , mạng lướt web game không chê hài_lòng lắm ,",Model,positive
"đẹp , hãng , mạnh_mẽ , kiểm_tra chưa lỗi kì hài_lòng",Model,positive
"1 . giao hàng nhanh_chóng . 10h tối tư đặt_hàng , chiều 6 giao hàng ( hộp nguyên niêm_phong an_tâm ) máy kích_hoạt bảo_hành 2 , liên_hệ tiki hổ trợ , giải_đáp bảo_hành đầy_đủ , hoá_đơn điện_tử bảo_hành . tặng coupon 2 . điện_thoại_đẹp tuyệt_vời , game , mua hàng ap thương_mại điện_tử bắt sóng wifi hiển_thị hơi yếu , 1 vạch kết_nối ổn , cấu_hình hiển_thị không ảnh_hưởng chất_lượng bắt sóng wifi ? pin ổn , 4g chiều liên_tục củ_sạc , tầm 2 tiếng tặng ốp lưng kèm hộp camera xấu . : ) camera ap xấu . giá_như ổn , không đòi_hỏi cam chỉnh chỗ chụp chuyên_nghiệp chỗ chụp ảnh 48mp , dung_lượng lớn tẹo , hình xấu . ánh_sáng đấy đủ chụp ổn . dung_lượng ảnh . camera 12mp thua cam 13mp j7_pro ( 3 , màn_hình rơi tí trục_trặc , chức_năng ổn ) camera pop up khởi_động hơi ồn hi_vọng vsmart phong_độ như , nâng_cấp xíu camera . ủng_hộ hàng việt ! kì hài_lòng",Performance,positive
