text,category,sentiment
sản_phẩm mềm không khô thoáng miếng lót huggies độ dày bobby,Quality,negative
"giao hàng , tả mềm thấm hút tốt , bé thoai mái , kì hài_lòng",Ship,positive
hàng rùi . shop . hàng giao đúng như thông_tin sản_phẩm 7 / 2021 . ủng_hộ shop nha .,Safety,positive
"bỉm tốt , không giao hàng khuyến_mãi , hạn giao đơn on hold giao hàng khuyến_mãi",Quality,positive
"shop giao hàng nowship , hạn , phục_vụ khách_hàng tốt , ủng_hộ tiếp !",Service,positive
"shop làm_ăn tâm lắm , giao hàng đúng hình , đóng_gói cẩn_thận giao hàng ủng hô shop",Service,positive
"đóng_gói cẩn_thận , giao hàng siêu , chưa chưa chất_lượng , hạn siêu kì hài_lòng",Ship,positive
cực_kì nhanh_chóng hài_lòng . tặng 8 miếng kì hài_lòng,Ship,positive
"hàng chất_lượng giá rẻ , giao hàng , ship nhiệt_tình",Quality,positive
"sữa móp méo , không hài_lòng",Ship,negative
"sản_phẩm tốt , tiện_dụng , chất_lượng ổn , đóng_gói , giao hàng",Quality,positive
"giao hàng cực , tặng quà dễ_thương , kì hài_lòng",Ship,positive
"sản_phẩm y_hệt như hình web , đóng_gói đẹp , sản_phẩm tiền",Quality,positive
giao hàng đủ số_lượng sản_phẩm như hình đóng_gói cẩn_thận chất_lượng,Quality,positive
đóng_gói hàng chu_đáo ! date . bé uống kid cân tốt,Ship,positive
"bỉm thấm hút tốt , giá_thành rẻ , giao hàng . lưng thun hơi rộng bỉm",Ship,positive
"giao hàng , đúng loại như hình ( đc tặng 8m loại ) kích_thước s cân 4 - 8 kg , bé 5,5 kg mặc rộng , đai dán mềm_mại , dính tốt . không như loại bobby soft màu vàng , kích_thước bé , đai dán cứng chật bé hằn , chẳng "" soft "" chỗ , mặc_dù mua 2 loại kích_thước s. tốt giá mềm",Quality,positive
hàng . giao đầy_đủ hạn . cám_ơn tiki . ship rẻ 30k mua đại_lý kì hài_lòng,Ship,positive
"bao_bì bụi bẩn , tã thấm hút không tốt không hài_lòng",Quality,negative
"giao , đóng_gói kỹ kì hài_lòng",Ship,positive
shop giao hàng hạn . ủng_hộ,Safety,positive
"sản_phẩm tốt , tiện_dụng , chất_lượng ổn , đóng_gói , giao hàng",Service,positive
"shop giao hàng , chất_lượng , quà tặng . oke lắm kì hài_lòng",Quality,positive
"shop giao hàng , sữa đầy_đủ tem chống hàng giả yên_tâm",Ship,positive
"sản_phẩm y_hệt như hình web , đóng_gói đẹp , sản_phẩm tiền",Price,positive
"bé tã bobby , thun co_giãn tốt , chống hăm . tiki giảm_giá quà . gói tiki now giao hàng cực_kỳ . ! phẩm tốt , quà đẹp , giá tốt",Service,positive
"chưa uống thử sản_phẩm hạn , bao_bì đóng_gói cẩn_thận",Quality,positive
áo đẹp . sữa không cân bé không ốm . vẻ kì hài_lòng,Quality,positive
mua 2 ❤ ️ sữa tốt . tem bảo_hành . mk mua,Genuineness,positive
"sản_phẩm giá tiền , mua , hình_ảnh tính_chất hoàn_xu",Price,positive
"hàng đúng , rẻ ok . thử bé ủng_hộ shop tiếp .",Genuineness,positive
"sản_phẩm oke check mã shop trả_lời nhắn , thân_thiện tốt shop mua tiếp 😚",Service,positive
"tã đúng như tiki giới_thiệu , chất_lượng , giao xét tã huggies",Ship,positive
sản_phẩm tốt giá rẻ hàng hãng shop phục_vụ nhiệt_tình nhanh_chóng gửi hàng nhanh_chóng,Price,positive
"giao hàng , đóng_gói cẩn_thận , đúng chủng_loại , date_dài",Safety,positive
chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm đẹp . shop phục_vụ tốt . tiền . giao hàng .,Ship,positive
sản_phẩm mỏng loại nội_địa . thấm hút tương_đối tốt . bé tiểu bề_mặt ướt chút_ít dáng tốt . không xệ . mặt bỉm mềm_mại . giá hàng nội_địa hài_lòng sản_phẩm,Price,positive
giao hàng chiều_hôm_qua hôm hàng .,Ship,positive
"sản_phẩm_chất_lượng , đóng_gói cẩn_thận , đẹp_mắt . giá_cả giao hàng . mua hàng tiki . kì hài_lòng",Price,positive
"sữa tốt , giá hợp_lí , giao hàng . kì hài_lòng",Quality,positive
tiki lưu kho bảo_quản tã không kĩ bao_bì nhăn_nhúm rách bao_bì dán băng_keo chổ rách gói nilong giao . đổi mất . tiki lưu_ý tã trẻ_em bảo_quản lưu kho kĩ sạch_sẽ . tiki làm_việc tâm sản_phẩm trẻ . thân gửi tiki . ! hài_lòng,Quality,negative
hàng mẫu lon không móp ok mua giá xu .,Quality,positive
"giao hàng chậm . shipper giao hàng nc nghe . sữa ok , giá_cả hợp_lý .",Ship,negative
sản_phẩm cực tốt . đóng_gói sản_phẩm . tiền,Ship,positive
"sản_phẩm ok , hạn",Quality,positive
"tã chất_lượng ổn , ổn pampers việt_nam . giá_cả , tin_dùng lâu_dài . , chất_lượng chấp_nhận",Price,positive
giao hàng . sản_phẩm đúng mẫu . chất_lượng tốt . hsd . kì hài_lòng,Service,positive
tả thấm hút tương_đối dày . bé tè dày cộm .,Quality,negative
"giao hàng chậm , gọi điện tổng_đài . chất_lượng sản_phẩm tốt !",Quality,positive
"bé tã bobby , thun co_giãn tốt , chống hăm . tiki giảm_giá quà . gói tiki now giao hàng cực_kỳ . ! phẩm tốt , quà đẹp , giá tốt",Quality,positive
"sản_phẩm combo 3 gói tã quần_huggies dry gói cực_đại xxl56 ( 56 miếng ) êm , bé 2 cảm mặc cỡ xxl. trừ tả xé , không mùi khó_chịu . trừ mua combo giá rẻ , ại khuyến_mãi . trừ huggies bé lớn phẩm tốt trừ combo giá rẻ",Quality,positive
sản_phẩm_chất_lượng kì hài_lòng,Quality,positive
đóng_gói sản_phẩm giao hàng đúng ship hàng,Ship,positive
"chất_lượng bỉm tốt , đúng merries như hình . giao hàng như hình",Ship,positive
"sản_phẩm ok , shop đóng_gói kĩ , giao hàng shop",Ship,positive
"hình 4 , giao y chang , 2 xe taxi 2 xe ben . kiểu treo đầu dê thịt chó . thất_vọng . hài_lòng quà tặng",Service,negative
"hàng y hình , giao hàng nhanh_chóng , shop gói hàng cẩn 202",Safety,positive
"bé tã thấm hút tốt . đổi dòng mặc_dù tã mỏng bé tè 2 tràn , huggies không . tiki phục_vụ giao hàng kì hài_lòng",Quality,positive
giao hàng . giá tốt . ưng í ? kì hài_lòng,Ship,positive
hàng hoàn tiền sản_phẩm mua bé giao sai sp . mô_tả sản_phẩm ghi xuất_xứ việt nam sản_phẩm giao x trung quốc . k đảm_bảo chất_lượng . mong tiki tiến_hành bc hoàn_trả sản_phẩm dùm hàng hoàn tiền,Service,negative
"sản_phẩm_chất_lượng tốt , shop phục_vụ tốt . shop đóng_gói cẩn_thận gửi hàng",Quality,positive
"giao hàng , đúng size . ko vạch báo nước_tiểu ?",Ship,positive
giao đầu mua shop không bít hàng chuẩn không mong chuẩn ủng_hộ shop,Ship,positive
"tã quần mặc không lằn , khô mặc một đêm không hằn , sờ bỉm khô , không hăm kì hài_lòng",Safety,positive
"shop giao hàng đóng_gói cẩn_thận , đúng chủng_loại số_lượng sản_phẩm",Ship,positive
"giao hàng đúng sản_phẩm ok , m mua nhiu tiki kì hài_lòng",Service,positive
bé 8kg mặc kích_thước l lằn đỏ lưng . . đỏ lưng bé,Quality,negative
sản_phẩm hãng . shop giao hàng . hi,Ship,positive
"hàng giao đúng , date , hợp_lệ 4 , canh khuyến_mãi giá tốt",Safety,positive
"shop đóng hàng kĩ , giao hàng , uống thơm thơm ngậy ngậy , mix milo",Ship,positive
"mua 1 hộp oke mua 2 hộp , đóng_gói kỹ , bọc chống sốc hai hộp , vỏ hộp cattong không móp méo , bóc vỏ chống sốc hộp sữa móp méo như , méo chỗ , không hề như vận_chuyển . bực vọng",Ship,negative
"sản_phẩm không như mô_tả . loại đệm lưng thấm mồ_hôi loại khô thoáng bình_thường . tặng 9 miếng không gói tã tặng kèm , không . không hài_lòng",Genuineness,negative
giao hàng gói hàng cẩn_thận sản_phẩm chưa ưng_ý lắm,Ship,positive
"giao hàng , đóng_gói kỹ , tặng sữa , trộm_vía bé uống sữa hợp .",Ship,positive
sản_phẩm tốt - giao hàng - đóng_gói cẩn_thận kì hài_lòng,Ship,positive
shop giao hàng . đúng mẫu ghi mua 1 bỉm tặng 1 quà không . bọc đóng_gói khăn ướt thìa dơ . ống bón thuốc thìa ăn dặm bé dính bẩn vụn màu cam . đồ of bé mất vệ_sinh .,Ship,positive
mua không . ủng_hộ shop . chất_lượng,Quality,positive
"hôm hôm giao , mặc đù giao tỉnh . hàng chất_lượng kì hài_lòng",Quality,positive
giao hàng . đóng_gói cẩn_thận nhìu lớp . quà tặng đẹp sịn sò . chất_lượng sữa oke . bé uống sữa,Quality,positive
hình sản_phẩm mẫu gửi hàng mẫu cũ ?,Service,negative
? một khui hạn đổi ? what the hell ?,Ship,negative
"hàng , shop giao đủ đúng loại sữa , đóng_gói cẩn_thận .",Ship,positive
"bỉm thanh_toán . ngớ nhầm kích_thước giao hàng . giao hàng đi xong gọi tổng_đài đổi . mất_công đi , xong gọi điện tổng_đài báo không . thất_vọng tiki . làm_ăn không rõ_ràng",Service,negative
"tã hút tốt , ko hăm , ủng_hộ quần",Safety,positive
"mua 1 lon bé mua , shop đúng hàng , hạn .",Safety,positive
"giao hàng , hàng giao bẩn , hàng như . bụi , dơ , bung mép . không đổi hàng không nhiêu tiền , mong tiki xem_xét giao hàng",Service,negative
tả không mùi thơm mát nhẹ như tả,Quality,negative
"đóng_gói cẩn_thận , hàng tốt ! kì hài_lòng",Ship,positive
đóng_gói cẩn_thận,Ship,positive
sản_phẩm tốt tiki giao hàng miễn_phí vận_chuyển . sẻ ủng_hộ tiki dài_dài kì hài_lòng,Ship,positive
"shop , shop giao hang , shop trả_lời .",Service,positive
"mua sale giá hàng đóng_gói kĩ_càng chèn xốp , dán niêm_phong hàng vỡ . hộp sữa nguyên_vẹn không móp méo j . ưng",Price,positive
"giao hàng . sản_phẩm , hạn 👍",Safety,positive
"mua shop thường_xuyên , chất_lượng chuẩn , đóng_gói cẩn_thận",Ship,positive
giao hàng nhanh_chóng đóng_gói cẩn_thận,Ship,positive
"ưng_ý sản_phẩm tiki . hàng đóng_gói cẩn_thận , giao hàng tốt trừ quà_đẹp",Ship,positive
mua loại tã bé hơi lo . hàng hài_lòng tã unidry tốt giá mềm . quần unidry,Price,positive
"sản_phẩm không hư_hại giao hàng , chất_lượng tốt kì hài_lòng",Quality,positive
hàng tốt hạn,Safety,positive
"giao hàng , giá rẻ kì hài_lòng",Ship,positive
"hàng chuẩn hạn shop đóng_gói cẩn_thận , chống shock lớp",Ship,positive
"giá rẻ shop , fre ship cộng quà tặng hợp_lý cộng quà tặng",Ship,positive
"bỉm mỏng nhẹ , mặc tràn oke giá tiền",Price,positive
"chất_lượng tốt thái_độ nhân_viên giao hàng xem_xét_lại , thái_độ giao hàng tệ kì hài_lòng",Ship,negative
"sản_phẩm tốt , đóng_gói cẩn_thận , không móp vận_chuyển kì hài_lòng",Ship,positive
shop đóng_gói cẩn_thận . giao hàng . sản_phẩm hạn . chất_lượng tốt ủng_hộ shop lâu_dài,Quality,positive
sản_phẩm oke gói hàng chưa cẩn_thận lắm kì hài_lòng,Quality,positive
hàng giá tốt . tặng miếng giá rẻ kì hài_lòng,Service,positive
"shop đóng hàng thận , bé tốt ủng_hộ shop tiếp",Ship,positive
"phản_hồi sản_phẩm , mua mẫu thử bé xinh yêu . chưa sản_phẩm hi_vọng sản_phẩm chuẩn .",Service,positive
hàng hãng . chất_lượng . mong_tiki chạy chương_trình khuyến_mãi,Quality,positive
"sp ok , giao hàng tạm đc , bỉm mỏng , thấm hút tốt . đêm sợ tràn , 3h bỉm",Quality,positive
"to như bao gạo , hàng giật : ) thử angel night , thử gold đóng : ) đóng thử 1 thấm hút thua night , đóng xong nổi 1 mụn khu_vực hậu_môn hơi ẩm mông : ( mặc_dù đóng 2 tiếng 20p",Quality,negative
đóng hàng cẩn_thận lớp . 1 - 2 hộp hơi méo 1 chút . giá rẻ 1 chút mua,Price,positive
"sản_phẩm hình_ảnh quảng_cáo , chất_lượng tốt , shop giao hàng , đóng_gói cẩn_thận",Genuineness,positive
tiki giao hàng ghê trươcs dự_kiến 1 - 2 . đóng_gói cẩn_thận . bỉm hạn lận . mua giảm_giá giá chưa mua loại 56 miếng cửa_hàng 🤗 kì hài_lòng,Ship,positive
"không kĩ , định phát_hiện bịch tã rách 1 lỗ . nhân_viên giao hàng lịch_sự , cẩn_thận . trường_hợp tiki đổi hàng ko ? mua shop 2 , đầu ok , xảy sự_cố . đơn tã rách",Ship,positive
giao hàng bình_thường lon sữa mốp không chất_lượng tốt mua tiếp,Quality,positive
sản_phẩm ổn shop a . mong shop miễn_phí ship,Quality,positive
"shop nhiệt_tình , gói hàng cẩn_thận , giá tốt mẹ , mua",Service,positive
"giao hàng , hộp giấy chất_lượng , shop 5 !",Quality,positive
"sản_phẩm_chất_lượng tốt , đóng_gói cẩn_thận ủng_hộ shop lâu_dài",Quality,positive
"hàng , shop giao đủ đúng loại , cám_ơn shop !",Ship,positive
tốt bỉm thấm hút giao hàng ủng_hộ tiki kì hài_lòng,Quality,positive
sản_phẩm gói hàng cẩn_thận . ủng_hộ tiki kì hài_lòng,Ship,positive
"mua bé , giá_cả , đóng_gói cẩn_thận , giao hàng ,",Price,positive
"sữa ok . quà đàn hư , lắp pin không nhạc . giao hàng . ko hài_lòng quà .",Ship,positive
"sữa hạn , hàng , tặng bình uống tốt , shop rút kinh_nghiệm tháo niềng hộp sữa",Service,positive
đóng_gói sản_phẩm cực . giao hàng . ủng_hộ shop,Ship,positive
hàng hãng mua sale giá rẻ . đóng_gói cẩn_thận .,Genuineness,positive
"sữa tem nhãn phụ . mùi_vị như bột ngũ_cốc , đọc thành_phần bột đậu_nành",Genuineness,positive
sản_phẩm tốt,Quality,positive
"bỉm tốt , đóng_gói cẩn_thận , hài_lòng . mua",Ship,positive
giao hàng . chưa chưa tn . sờ bỉm ghê ghê . khô hạt . đc mỏng . bỉm mềm bt kì hài_lòng,Quality,negative
"sữa ngon thơm béo , shop gói hàng cẩn_thận , giao hàng , giá_cả hợp_lí",Ship,positive
đúng chất_lượng quảng_cáo hsd đóng_gói đẹp vận_chuyển sản_phẩm mô_tả,Safety,positive
"mua shop . sữa_béo thơm , bé uống cân . ủng_hộ tiếp",Quality,positive
"tã mỏng thấm như cũ . đường báo tã . đáy dằn hai đường , tã không xệ đáy . bé pampers không hăm thấm hút tốt . hàng thẻ cào , thưởng 50k 3 gói tã . mỏng hút tốt",Service,positive
"giao hàng , ủng_hộ shop , đóng_gói sản_phẩm kỹ , cẩn_thận .",Ship,positive
"tiki giao hàng , đóng_gói cẩn_thận . chất_lượng tã goon không bàn , mỏng mềm thoáng mát không hầm bí . kì hài_lòng",Ship,positive
xin_lỗi hình video không . shop nhiệt_tình sản_phẩm như miêu_tả nha,Genuineness,positive
chất_lượng oke oke oke ủng_hộ,Ship,positive
sản_phẩm oke hợp túi_tiền kì hài_lòng,Price,positive
"giao hàng kinh_khủng ,",Ship,positive
tốt bỉm thấm hút giao hàng ủng_hộ tiki kì hài_lòng,Ship,positive
"sản_phẩm_chất_lượng tuyệt_vời , đóng_gói sản_phẩm kỹ , đẹp , shop phục_vụ tốt , giao hàng",Ship,positive
"mấy ok , tả không thấm bé đái toàn tràn . hàng kém chất_lượng không hài_lòng",Quality,negative
sản_phẩm đúng hình_ảnh shop giá_thành sản_phẩm như chất_lượng tốt,Quality,positive
giao hàng dã_man đóng_gói cẩn_thận nè mua ak,Ship,positive
"bỉm thấm hút tốt , giao hàng . mua đúng dụp sale giá rẻ . kì hài_lòng",Ship,positive
2 bé đều tã lớn yên_tâm . giá rẻ . giao hàng cực . kì hài_lòng,Ship,positive
"tả , đóng_thùng kỹ . mua bé kích_thước s kích_thước xl. mua kì hài_lòng",Safety,positive
"mua đợt sale ngon bổ rẻ , bỉm chất_lượng , tiết_kiệm kha_khá . kì hài_lòng",Price,positive
"giao hàng dự_kiến . bỉm thấm hút tốt , form thoải_mái . kì hài_lòng",Quality,positive
đóng_gói cẩn_thận .,Ship,positive
"sữa tem mác đầy_đủ , đóng_gói kĩ không móp mép , giá hợp_lý ưng_ý",Ship,positive
hình_ảnh không lắm chuẩn hạn . tặng shop 5,Safety,positive
"sản_phẩm_giá tốt , đóng_gói sản_phẩm đẹp , giao hàng 3 - 4 hôm , shop phục_vụ tốt , trả_lời , tư_vấn nhiệt_tình",Service,positive
giá_cả hợp_lý chất_lượng đảm_bảo trẻ kì hài_lòng,Price,positive
