review,category,sentiment
"Đội ngũ nhân viên phục vụ chuyên nghiệp, vui vẻ đến vị trí thuận tiện đi lại, vấn đề ăn uống ổn cũng như giá cả hợp lý.",SERVICE#GENERAL,positive
"Đội ngũ nhân viên phục vụ chuyên nghiệp, vui vẻ đến vị trí thuận tiện đi lại, vấn đề ăn uống ổn cũng như giá cả hợp lý.",LOCATION#GENERAL,positive
"Đội ngũ nhân viên phục vụ chuyên nghiệp, vui vẻ đến vị trí thuận tiện đi lại, vấn đề ăn uống ổn cũng như giá cả hợp lý.",HOTEL#PRICES,positive
"Đội ngũ nhân viên phục vụ chuyên nghiệp, vui vẻ đến vị trí thuận tiện đi lại, vấn đề ăn uống ổn cũng như giá cả hợp lý.",FOOD&DRINKS#QUALITY,positive
Cung cách các bạn nhân viên nơi này phục vụ khách hàng thân thiện.,SERVICE#GENERAL,positive
"Khâu vệ sinh được chú ý sạch sẽ, sắp xếp gọn gàng.",HOTEL#CLEANLINESS,positive
Vị trí Khách Sạn cũng thuận tiện đi lại.,LOCATION#GENERAL,positive
"Trừ điểm này ra thì còn lại các dịch vụ khác đều ổn từ vệ sinh, tiện nghi phòng ốc đến nhân viên phục vụ cũng như vị trí, ăn uống, đi lại và giá cả.",SERVICE#GENERAL,positive
"Trừ điểm này ra thì còn lại các dịch vụ khác đều ổn từ vệ sinh, tiện nghi phòng ốc đến nhân viên phục vụ cũng như vị trí, ăn uống, đi lại và giá cả.",LOCATION#GENERAL,positive
"Trừ điểm này ra thì còn lại các dịch vụ khác đều ổn từ vệ sinh, tiện nghi phòng ốc đến nhân viên phục vụ cũng như vị trí, ăn uống, đi lại và giá cả.",HOTEL#CLEANLINESS,positive
"Trừ điểm này ra thì còn lại các dịch vụ khác đều ổn từ vệ sinh, tiện nghi phòng ốc đến nhân viên phục vụ cũng như vị trí, ăn uống, đi lại và giá cả.",ROOM_AMENITIES#GENERAL,positive
"Trừ điểm này ra thì còn lại các dịch vụ khác đều ổn từ vệ sinh, tiện nghi phòng ốc đến nhân viên phục vụ cũng như vị trí, ăn uống, đi lại và giá cả.",HOTEL#PRICES,positive
Tôi không có vấn đề gì để phàn nàn về chất lượng dịch vụ tại khách sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt sau khi nghỉ ngơi ở đây cùng người thân vừa qua.,HOTEL#GENERAL,positive
Nhìn chung thì tôi hài lòng và không có phàn nàn gì về nơi đây.,HOTEL#GENERAL,positive
"Nhìn chung, những dịch vụ khách sạn này đang cung cấp đến khách hàng cũng được.",SERVICE#GENERAL,neutral
"Khách Sạn TTC Hotel Premium Ngọc Lan có không gian rộng rãi, sạch sẽ nên khoảng thời gian ở đây tôi cũng cảm thấy thoải mái.",HOTEL#DESIGN&FEATURES,positive
"Khách Sạn TTC Hotel Premium Ngọc Lan có không gian rộng rãi, sạch sẽ nên khoảng thời gian ở đây tôi cũng cảm thấy thoải mái.",HOTEL#CLEANLINESS,positive
"Khách Sạn TTC Hotel Premium Ngọc Lan có không gian rộng rãi, sạch sẽ nên khoảng thời gian ở đây tôi cũng cảm thấy thoải mái.",HOTEL#COMFORT,positive
"Với lại tiện nghi đầy đủ khang trang và nhân viên lịch sự, chu đáo tiếp đón khách hàng.",FACILITIES#GENERAL,positive
"Với lại tiện nghi đầy đủ khang trang và nhân viên lịch sự, chu đáo tiếp đón khách hàng.",SERVICE#GENERAL,positive
"Tôi đã ở đây nhiều lần, nên biết chất lượng ở đây rất tốt.",HOTEL#QUALITY,positive
"Phòng nghỉ sạch sẽ, Nhân viên ở đây rất thân thiện.",SERVICE#GENERAL,positive
"Phòng nghỉ sạch sẽ, Nhân viên ở đây rất thân thiện.",ROOMS#CLEANLINESS,positive
Vị trí tại khách sạn đi đâu cũng thuận tiện.,LOCATION#GENERAL,positive
Tôi thường xuyên chọn khách sạn này để đặt phòng vì những dịch vụ khách sạn đang có tốt.,SERVICE#GENERAL,positive
Khách Sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt - một nơi tuyệt vời mà gia đình tôi đã có thời gian nghỉ ngơi trong chuyến du lịch vừa qua.,HOTEL#GENERAL,positive
"Hệ thống phòng ốc sạch đẹp, đội ngũ nhân viên chuyên nghiệp đến tiện nghi đi kèm đầy đủ, vị trí thuận tiện đi lại và giá cả phù hợp với chất lượng.",SERVICE#GENERAL,positive
"Hệ thống phòng ốc sạch đẹp, đội ngũ nhân viên chuyên nghiệp đến tiện nghi đi kèm đầy đủ, vị trí thuận tiện đi lại và giá cả phù hợp với chất lượng.",LOCATION#GENERAL,positive
"Hệ thống phòng ốc sạch đẹp, đội ngũ nhân viên chuyên nghiệp đến tiện nghi đi kèm đầy đủ, vị trí thuận tiện đi lại và giá cả phù hợp với chất lượng.",HOTEL#PRICES,positive
"Hệ thống phòng ốc sạch đẹp, đội ngũ nhân viên chuyên nghiệp đến tiện nghi đi kèm đầy đủ, vị trí thuận tiện đi lại và giá cả phù hợp với chất lượng.",ROOMS#CLEANLINESS,positive
"Hệ thống phòng ốc sạch đẹp, đội ngũ nhân viên chuyên nghiệp đến tiện nghi đi kèm đầy đủ, vị trí thuận tiện đi lại và giá cả phù hợp với chất lượng.",ROOM_AMENITIES#GENERAL,positive
"Vị trí trung tâm, phục vụ nhiệt tình, tiện nghi đầy đủ, giá cả hợp lý, vệ sinh sạch sẽ.",FACILITIES#GENERAL,positive
"Vị trí trung tâm, phục vụ nhiệt tình, tiện nghi đầy đủ, giá cả hợp lý, vệ sinh sạch sẽ.",SERVICE#GENERAL,positive
"Vị trí trung tâm, phục vụ nhiệt tình, tiện nghi đầy đủ, giá cả hợp lý, vệ sinh sạch sẽ.",LOCATION#GENERAL,positive
"Vị trí trung tâm, phục vụ nhiệt tình, tiện nghi đầy đủ, giá cả hợp lý, vệ sinh sạch sẽ.",HOTEL#PRICES,positive
"Vị trí trung tâm, phục vụ nhiệt tình, tiện nghi đầy đủ, giá cả hợp lý, vệ sinh sạch sẽ.",HOTEL#CLEANLINESS,positive
"Lần nào lên đà lạt, gia đình tôi cũng chọn Ngọc Lan.",HOTEL#GENERAL,neutral
"Khách sạn tiện nghi, view đẹp, buffet sáng rất ngon miệng, và nhân viẻn thì thân thiện niềm nở.",SERVICE#GENERAL,positive
"Khách sạn tiện nghi, view đẹp, buffet sáng rất ngon miệng, và nhân viẻn thì thân thiện niềm nở.",FOOD&DRINKS#QUALITY,positive
"Khách sạn tiện nghi, view đẹp, buffet sáng rất ngon miệng, và nhân viẻn thì thân thiện niềm nở.",FACILITIES#GENERAL,positive
"Khách sạn tiện nghi, view đẹp, buffet sáng rất ngon miệng, và nhân viẻn thì thân thiện niềm nở.",HOTEL#GENERAL,positive
Cách chế biến cũng như nêm nếm các món ăn trong bữa sáng phù hợp khẩu vị.,FOOD&DRINKS#STYLE&OPTIONS,positive
"Thái độ lúc giao tiếp cũng như ứng xử với tôi khá lịch thiệp, nhã nhặn.",SERVICE#GENERAL,positive
View của khách sạn nhìn khá đẹp.,HOTEL#GENERAL,neutral
Tôi không có phàn nàn gì về dịch vụ khi ở Khách Sạn TTC Hotel Premium Ngọc Lan.,SERVICE#GENERAL,positive
Hơi thất vọng khi nghỉ ngơi tại khách sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt trong chuyến nghỉ mát vừa qua.,HOTEL#GENERAL,negative
Thứ nhất thì sàn gỗ khi đi thì kêu ọt ẹt rất lớn nên không ngủ được.,ROOM_AMENITIES#QUALITY,negative
Thứ nhất thì sàn gỗ khi đi thì kêu ọt ẹt rất lớn nên không ngủ được.,ROOMS#COMFORT,negative
"Thứ ba là phòng spa quá tệ, dơ và cũ kỹ, âm u cũng như nhân viên không chuyên nghiệp.",SERVICE#GENERAL,negative
"Thứ ba là phòng spa quá tệ, dơ và cũ kỹ, âm u cũng như nhân viên không chuyên nghiệp.",FACILITIES#QUALITY,negative
Thứ tư thì so với giá tiền thì không tương xứng chút nào.,HOTEL#PRICES,neutral
Chất lượng tại khách sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt theo tôi đánh giá là không xứng tiêu chuẩn 4  sao.,HOTEL#QUALITY,negative
Thứ nhất đèn trong phòng thì tối.,ROOM_AMENITIES#DESIGN&FEATURES,negative
"Thứ ba không có máy lạnh và cách âm không tốt, phòng thì xuống cấp, đồ đạc cũ.",ROOM_AMENITIES#DESIGN&FEATURES,negative
"Thứ ba không có máy lạnh và cách âm không tốt, phòng thì xuống cấp, đồ đạc cũ.",ROOM_AMENITIES#QUALITY,negative
"Thứ ba không có máy lạnh và cách âm không tốt, phòng thì xuống cấp, đồ đạc cũ.",ROOMS#COMFORT,negative
"Thứ ba không có máy lạnh và cách âm không tốt, phòng thì xuống cấp, đồ đạc cũ.",ROOMS#QUALITY,negative
"Thứ tư khách sạn có hầm đậu xe hơi nhưng chỉ được 3 chiếc, đến xe tôi thì không còn chỗ nên phải đậu suốt ở ngoài đường.",FACILITIES#DESIGN&FEATURES,negative
"Phòng ốc tại khách sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt vệ sinh sạch sẽ, gọn gàng.",ROOMS#CLEANLINESS,positive
"Phòng ốc tại khách sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt vệ sinh sạch sẽ, gọn gàng.",ROOMS#DESIGN&FEATURES,positive
Thái độ nhân viên phục vụ vui vẻ và thân thiện.,SERVICE#GENERAL,positive
"Phòng ở bố trí tiện nghi, nội thất cần thiết đầy đủ và giữ gìn vệ sinh sạch sẽ.",ROOM_AMENITIES#GENERAL,positive
"Phòng ở bố trí tiện nghi, nội thất cần thiết đầy đủ và giữ gìn vệ sinh sạch sẽ.",ROOMS#CLEANLINESS,positive
"Phòng ở bố trí tiện nghi, nội thất cần thiết đầy đủ và giữ gìn vệ sinh sạch sẽ.",ROOMS#DESIGN&FEATURES,positive
"Tiện nghi không phù hợp với chuẩn 4  sao do giường không đẹp và không sang trọng, nội thất hơi xuống cấp.",ROOM_AMENITIES#QUALITY,negative
"Dù nội thất hơi cũ nhưng vệ sinh sạch, từ sàn này nọ đều sạch.",ROOMS#CLEANLINESS,positive
"Dù nội thất hơi cũ nhưng vệ sinh sạch, từ sàn này nọ đều sạch.",ROOM_AMENITIES#GENERAL,positive
"Tuy nhiên, thức ăn trong tủ lạnh và bánh trái trong phòng cũ và mềm.",FACILITIES#QUALITY,negative
"Thời gian trải nghiệm dịch vụ ở Khách Sạn TTC Hotel Premium Ngọc Lan, tôi đã có những cảm nhận khá tốt.",HOTEL#COMFORT,positive
Thái độ nhân viên thân thiện và lịch thiệp.,SERVICE#GENERAL,positive
"Chất lượng phòng ổn, tiện nghi đầy đủ, sạch sẽ tinh tươm.",ROOMS#QUALITY,positive
"Chất lượng phòng ổn, tiện nghi đầy đủ, sạch sẽ tinh tươm.",ROOMS#DESIGN&FEATURES,positive
"Chất lượng phòng ổn, tiện nghi đầy đủ, sạch sẽ tinh tươm.",ROOMS#CLEANLINESS,positive
"Chất lượng phòng ở đạt yêu cầu, đáp ứng được sự tiện nghi và sạch sẽ.",ROOMS#CLEANLINESS,positive
"Chất lượng phòng ở đạt yêu cầu, đáp ứng được sự tiện nghi và sạch sẽ.",ROOMS#QUALITY,positive
"Chất lượng phòng ở đạt yêu cầu, đáp ứng được sự tiện nghi và sạch sẽ.",ROOM_AMENITIES#GENERAL,positive
Nhân viên luôn thân thiện và niềm nở với tôi.,SERVICE#GENERAL,positive
"Khách Sạn TTC Hotel Premium Ngọc Lan có không gian nghỉ ngơi rộng rãi, mát mẻ.",HOTEL#DESIGN&FEATURES,positive
"Khách Sạn TTC Hotel Premium Ngọc Lan có không gian nghỉ ngơi rộng rãi, mát mẻ.",HOTEL#COMFORT,positive
Mặc dù thời gian ở Khách Sạn TTC Hotel Premium Ngọc Lan không lâu lắm nhưng tôi rất ấn tượng với dịch vụ khách sạn.,SERVICE#GENERAL,positive
"Nội thất khang trang, không gian sạch sẽ, cùng với đội ngũ nhân viên thân thiện, tươi cười vui vẻ.",SERVICE#GENERAL,positive
"Nội thất khang trang, không gian sạch sẽ, cùng với đội ngũ nhân viên thân thiện, tươi cười vui vẻ.",ROOM_AMENITIES#GENERAL,positive
"Nội thất khang trang, không gian sạch sẽ, cùng với đội ngũ nhân viên thân thiện, tươi cười vui vẻ.",ROOMS#CLEANLINESS,positive
Tôi không hài lòng về dịch vụ phòng ốc tại nơi này vì tôi đặt phòng deluxe hướng có ban công nhưng khách sạn sắp xếp tôi vào một phòng khác vừa âm u và vừa tối nhưng cũng tương đối sạch sẽ.,ROOMS#GENERAL,negative
Tôi không hài lòng về dịch vụ phòng ốc tại nơi này vì tôi đặt phòng deluxe hướng có ban công nhưng khách sạn sắp xếp tôi vào một phòng khác vừa âm u và vừa tối nhưng cũng tương đối sạch sẽ.,ROOMS#DESIGN&FEATURES,negative
Tôi không hài lòng về dịch vụ phòng ốc tại nơi này vì tôi đặt phòng deluxe hướng có ban công nhưng khách sạn sắp xếp tôi vào một phòng khác vừa âm u và vừa tối nhưng cũng tương đối sạch sẽ.,ROOMS#CLEANLINESS,positive
Lưu trú tại khách sạn này tôi không phàn nàn gì cả chất lượng những dịch vụ khách sạn đang cung cấp khá tốt.,HOTEL#GENERAL,positive
Lưu trú tại khách sạn này tôi không phàn nàn gì cả chất lượng những dịch vụ khách sạn đang cung cấp khá tốt.,SERVICE#GENERAL,positive
"Cung cách các bạn nhân viên phục vụ khách hàng ổn, phòng ở bố trí tiện nghi, nội thất cần thiết đầy đủ.",ROOM_AMENITIES#GENERAL,positive
"Cung cách các bạn nhân viên phục vụ khách hàng ổn, phòng ở bố trí tiện nghi, nội thất cần thiết đầy đủ.",SERVICE#GENERAL,positive
"Cung cách các bạn nhân viên phục vụ khách hàng ổn, phòng ở bố trí tiện nghi, nội thất cần thiết đầy đủ.",ROOMS#DESIGN&FEATURES,positive
"Tôi nhận thấy những dịch vụ khách sạn này đang cung cấp khá tốt, tôi không phàn nàn gì cả.",SERVICE#GENERAL,positive
"Đội ngũ nhân viên nơi đây họ lịch sự, nhã nhặn với khách hàng, vệ sinh phòng ốc sạch sẽ, tiện nghi, nội thất cần thiết đầy đủ.",ROOM_AMENITIES#GENERAL,positive
"Đội ngũ nhân viên nơi đây họ lịch sự, nhã nhặn với khách hàng, vệ sinh phòng ốc sạch sẽ, tiện nghi, nội thất cần thiết đầy đủ.",SERVICE#GENERAL,positive
"Đội ngũ nhân viên nơi đây họ lịch sự, nhã nhặn với khách hàng, vệ sinh phòng ốc sạch sẽ, tiện nghi, nội thất cần thiết đầy đủ.",ROOMS#CLEANLINESS,positive
"Đội ngũ nhân viên nơi đây họ lịch sự, nhã nhặn với khách hàng, vệ sinh phòng ốc sạch sẽ, tiện nghi, nội thất cần thiết đầy đủ.",ROOMS#COMFORT,positive
Tôi cảm thấy không phàn nàn gì.,HOTEL#GENERAL,neutral
"Bên cạnh đó, tôi cảm thấy thoải mái khi nghỉ ngơi lại căn phòng sạch sẽ, ngăn nắp.",ROOMS#CLEANLINESS,positive
"Bên cạnh đó, tôi cảm thấy thoải mái khi nghỉ ngơi lại căn phòng sạch sẽ, ngăn nắp.",ROOMS#COMFORT,positive
"Bên cạnh đó, tôi cảm thấy thoải mái khi nghỉ ngơi lại căn phòng sạch sẽ, ngăn nắp.",ROOMS#DESIGN&FEATURES,positive
"Cùng sự chào đón, phục vụ khách hàng thân thiện và luôn tươi cười.",SERVICE#GENERAL,positive
Vị trí thuận tiện đi lại và giá cả thì hợp lý.,LOCATION#GENERAL,positive
Vị trí thuận tiện đi lại và giá cả thì hợp lý.,HOTEL#PRICES,positive
"Khách sạn ngay chợ Đà Lạt, gần các nơi ăn uống tại trung tâm.",LOCATION#GENERAL,positive
"Quyết định nghỉ ngơi tại khách sạn này là quyết định đúng đắn với tôi, chất lượng khách sạn tốt từ nhân viên phục vụ khách hàng vui vẻ, nhiệt tình đến phòng ở chú ý giữ gìn vệ sinh sạch sẽ và bố trí tiện nghi đầy đủ.",SERVICE#GENERAL,positive
"Quyết định nghỉ ngơi tại khách sạn này là quyết định đúng đắn với tôi, chất lượng khách sạn tốt từ nhân viên phục vụ khách hàng vui vẻ, nhiệt tình đến phòng ở chú ý giữ gìn vệ sinh sạch sẽ và bố trí tiện nghi đầy đủ.",ROOMS#CLEANLINESS,positive
"Quyết định nghỉ ngơi tại khách sạn này là quyết định đúng đắn với tôi, chất lượng khách sạn tốt từ nhân viên phục vụ khách hàng vui vẻ, nhiệt tình đến phòng ở chú ý giữ gìn vệ sinh sạch sẽ và bố trí tiện nghi đầy đủ.",HOTEL#QUALITY,positive
"Quyết định nghỉ ngơi tại khách sạn này là quyết định đúng đắn với tôi, chất lượng khách sạn tốt từ nhân viên phục vụ khách hàng vui vẻ, nhiệt tình đến phòng ở chú ý giữ gìn vệ sinh sạch sẽ và bố trí tiện nghi đầy đủ.",ROOMS#DESIGN&FEATURES,positive
Tôi hài lòng và không có vấn đề gì phải phiền lòng cả.,HOTEL#COMFORT,positive
Khách Sạn TTC Hotel Premium Ngọc Lan cung cấp cho khách hàng đầy đủ tiện nghi.,FACILITIES#GENERAL,positive
Tôi không phàn nàn gì và rất hài lòng khi nghỉ ngơi tại đây.,HOTEL#COMFORT,positive
"Nhìn chung thì mọi dịch vụ tại khách sạn TTC Hotel Premium Ngọc Lan Ngọc Lan Đà Lạt theo tôi nhận xét là cũng bình thường và đáp ứng đầy đủ nhu cầu của gia đình tôi trong chuyến du lịch vừa qua từ đội ngũ nhân viên phục vụ, vệ sinh tiện nghi phòng ốc, vị trí đi lại, tiện nghi đi kèm đầy đủ và giá cả hợp lý.",HOTEL#GENERAL,neutral
